174
400
279	2
278	2
277	2
276	2
275	5
274	1
273	1
272	2
271	1
270	1
268	1
267	1
266	1
265	4
264	3
263	1
262	2
261	1
260	2
259	2
258	1
257	2
256	3
255	4
254	3
252	2
251	2
249	3
248	3
247	2
246	3
245	3
244	2
243	2
242	2
240	5
239	4
238	1
237	3
236	4
234	2
233	2
232	1
231	2
230	2
229	5
228	2
227	1
226	1
225	2
223	4
222	1
221	4
220	1
219	4
218	6
217	1
216	4
215	3
214	5
213	3
212	2
211	1
209	1
208	5
207	1
206	2
205	1
204	1
203	3
202	4
201	2
200	4
197	2
196	1
194	2
193	2
192	4
191	2
190	4
189	1
188	4
187	2
185	2
184	2
183	2
182	1
180	3
179	1
177	2
175	2
174	1
173	1
172	2
171	2
170	1
169	2
168	3
167	1
166	2
165	3
164	4
163	1
162	1
161	1
160	2
159	3
158	2
156	4
155	3
154	1
153	2
152	2
151	2
150	1
149	4
148	2
147	1
146	1
144	1
143	1
142	3
141	2
140	1
139	5
138	1
137	3
136	2
135	5
134	1
133	3
132	3
131	4
130	1
129	2
128	2
127	1
126	4
124	2
123	1
122	1
121	3
120	1
117	1
116	3
115	1
114	2
113	3
112	3
111	3
110	2
109	2
108	3
107	2
106	2
105	1
104	3
103	2
102	2
101	5
100	1
99	1
96	1
95	4
93	5
89	3
88	5
87	3
85	3
84	6
83	1
82	1
81	3
80	2
