269
500
398	2
397	1
396	3
395	3
394	1
393	1
391	2
390	1
389	1
388	1
387	6
386	5
385	1
381	1
380	3
379	1
378	1
377	3
376	3
375	4
374	2
373	2
372	1
371	1
370	3
368	2
367	3
366	3
364	1
363	1
362	1
361	3
359	2
358	2
357	1
355	2
354	2
353	2
351	2
349	2
348	1
347	2
346	4
344	1
343	2
342	1
340	3
339	3
338	1
334	2
333	1
331	2
330	1
328	2
327	2
325	1
324	1
323	1
322	3
321	1
320	2
319	2
317	2
316	1
315	3
313	2
312	1
311	1
310	1
309	3
308	2
307	1
306	2
304	1
303	1
302	2
301	3
299	2
298	1
297	1
295	2
293	2
292	2
290	1
288	3
286	2
284	3
283	2
282	2
281	2
280	2
279	1
278	2
276	2
275	1
274	1
273	1
271	1
270	2
268	4
267	2
265	2
264	2
262	2
261	1
259	1
258	4
257	1
256	1
255	3
253	1
252	1
251	2
250	2
248	4
247	1
246	1
245	2
244	4
243	2
241	1
240	2
239	3
238	1
237	1
236	1
235	1
233	1
231	2
230	6
228	3
227	1
225	1
224	1
223	1
222	1
221	2
220	3
219	2
217	2
216	1
215	2
214	3
213	2
212	1
211	3
210	2
209	1
208	2
207	1
206	1
205	1
202	1
201	1
200	2
199	2
198	2
197	4
196	2
195	3
194	1
192	2
191	2
190	1
189	1
187	2
186	3
184	1
183	2
180	3
179	1
178	1
177	1
176	2
175	1
172	1
171	1
169	1
168	3
167	1
166	1
164	1
161	1
160	1
159	1
158	2
157	3
156	1
155	2
154	2
152	4
151	1
150	1
148	1
146	1
145	2
144	2
142	1
141	1
137	1
135	2
134	2
133	1
131	2
130	3
129	5
128	2
127	1
126	2
125	4
124	2
123	1
122	1
121	3
120	1
118	1
117	1
116	1
115	2
114	1
113	2
112	3
109	1
108	2
107	3
106	4
105	2
104	2
103	3
102	4
101	1
99	1
96	2
95	1
93	1
90	3
89	2
88	2
87	1
86	1
85	1
84	1
82	1
80	1
79	2
77	3
76	1
75	2
74	2
73	3
72	1
71	4
68	3
67	1
66	2
65	5
64	1
63	2
62	1
61	3
60	4
59	1
57	2
56	3
55	3
54	2
53	2
51	1
50	1
