198
500
400	1
398	1
396	1
395	2
394	4
393	2
392	2
389	2
386	1
385	1
384	1
382	1
380	3
379	2
376	3
371	1
370	1
369	4
368	1
366	1
365	1
363	2
362	1
361	3
356	2
354	1
350	1
349	1
346	5
345	2
344	3
342	3
341	2
339	2
337	2
329	2
328	1
326	3
323	1
320	1
319	1
318	2
317	1
313	1
312	3
311	2
310	1
309	1
308	1
306	2
304	1
297	1
296	1
295	1
294	2
289	1
287	1
286	2
285	1
284	2
283	1
280	2
279	1
277	2
276	1
275	3
274	1
272	2
271	1
270	1
269	1
266	1
265	1
264	1
263	1
262	2
261	1
259	1
258	1
256	1
255	2
253	1
252	1
251	1
250	2
249	1
245	2
244	2
243	1
242	1
241	1
240	1
239	1
237	2
235	2
233	1
232	2
231	1
230	1
227	1
225	1
224	1
223	2
222	1
219	3
218	1
217	1
216	2
215	2
214	1
213	1
212	1
211	3
203	1
202	3
200	1
199	1
198	2
197	1
196	1
195	2
194	2
191	1
190	1
186	1
182	1
178	1
176	2
175	2
174	2
171	1
170	2
169	2
168	3
165	1
164	2
163	1
162	1
161	1
160	1
159	2
158	3
156	2
155	2
154	2
153	1
150	2
148	1
146	1
145	1
143	2
142	3
140	2
139	1
138	1
137	1
135	1
132	1
130	1
124	1
122	1
118	1
117	1
115	1
114	1
112	3
111	1
109	1
108	1
104	1
96	2
95	2
94	2
93	2
92	1
91	2
90	2
88	1
87	2
86	1
85	2
82	1
78	2
76	2
74	1
69	2
68	1
67	1
65	1
64	2
63	1
60	1
59	1
58	1
56	1
53	1
52	2
50	2
