402
750
599	1
598	1
597	1
595	2
592	1
591	1
590	1
589	1
588	1
587	2
586	3
585	2
584	3
583	2
582	1
581	1
580	2
579	3
578	1
577	2
572	3
571	1
569	1
567	2
566	2
564	1
563	2
562	2
560	2
559	4
556	4
555	3
553	3
552	1
551	1
550	3
549	1
547	2
546	5
544	2
543	1
542	4
541	3
540	1
539	2
538	4
537	2
536	1
535	1
534	2
533	1
532	2
529	4
527	3
523	7
522	1
521	2
519	3
518	2
517	2
516	3
515	1
513	3
512	1
511	2
510	2
509	1
508	1
507	1
506	1
505	1
504	2
503	2
502	1
501	3
500	3
499	1
498	1
497	1
496	1
495	2
494	2
492	3
490	1
489	4
486	1
485	1
484	1
482	2
480	1
478	2
477	1
476	1
475	3
474	4
471	1
470	1
469	2
468	1
467	1
466	2
465	1
464	1
463	1
460	2
459	3
458	3
455	2
454	3
453	1
452	1
451	1
449	5
448	2
447	2
446	2
445	1
444	1
443	2
442	4
440	3
439	1
438	1
437	1
436	1
435	1
431	1
430	1
429	2
428	2
427	4
426	1
425	3
424	4
423	1
421	1
420	5
419	1
418	2
417	2
416	4
414	1
412	1
411	2
410	1
409	1
408	1
407	4
406	3
405	2
404	1
403	1
402	3
401	5
400	4
399	3
398	3
397	3
396	1
395	2
394	3
393	1
392	1
391	1
390	1
389	1
388	2
387	4
386	1
383	2
382	2
381	2
380	4
379	2
377	2
375	2
374	1
373	2
372	1
371	1
370	2
367	3
364	1
363	2
362	3
359	3
358	4
357	2
354	1
353	1
351	2
350	3
349	1
348	3
347	2
346	1
345	2
344	1
341	1
339	1
337	2
336	1
335	1
333	1
332	2
331	1
330	1
329	1
328	3
327	1
326	3
325	1
323	1
322	3
320	1
319	2
318	3
317	1
316	1
315	1
313	2
312	2
311	1
309	1
308	2
306	1
304	1
303	2
302	2
301	1
300	3
299	2
298	2
296	1
295	1
293	2
292	1
291	2
290	1
289	3
288	2
286	3
285	3
284	3
282	3
278	4
277	1
276	5
275	1
274	1
272	1
271	2
269	2
268	2
266	1
265	2
264	4
262	3
261	2
260	1
258	1
257	1
256	1
254	1
253	1
252	3
251	2
249	4
248	3
247	2
246	4
245	1
244	3
243	4
242	2
241	1
240	1
239	1
238	1
237	2
235	2
234	1
233	1
232	1
231	1
230	1
229	1
228	1
227	3
226	1
225	1
224	1
223	1
222	2
221	5
220	1
219	1
216	1
212	1
209	2
208	1
206	1
205	1
204	2
199	2
197	4
196	3
195	1
194	1
193	1
192	1
191	1
190	2
189	5
188	3
187	1
185	1
184	3
183	2
182	2
180	1
179	1
178	2
177	2
176	3
175	2
173	1
172	1
171	2
170	2
169	4
168	3
167	2
166	2
165	1
164	1
163	3
162	3
160	2
159	3
158	1
156	2
154	1
153	2
151	1
150	2
149	3
148	1
147	1
145	1
143	1
142	1
140	1
139	2
138	1
137	3
136	3
135	1
134	1
133	1
132	1
131	1
130	1
128	2
127	2
126	1
124	1
123	1
122	2
121	3
120	1
119	2
118	1
116	3
115	3
114	2
113	2
111	2
110	1
108	2
107	1
106	1
103	1
102	1
101	2
100	2
99	2
98	2
97	2
96	2
95	3
94	1
93	2
92	1
91	1
87	1
82	2
81	3
79	2
78	1
76	4
75	1
