145
300
210	5
209	8
208	4
207	4
206	3
205	4
204	1
203	4
202	2
201	4
200	2
199	5
198	4
197	2
196	9
195	4
194	1
193	7
192	2
191	3
190	3
189	2
188	1
187	1
186	5
185	1
184	1
183	3
182	6
181	1
180	2
179	3
178	3
177	1
176	5
175	3
174	2
173	5
172	5
171	5
170	4
168	4
167	1
166	1
165	3
163	3
162	1
161	2
160	2
159	5
158	5
157	4
156	6
155	2
154	4
153	3
152	4
151	3
150	3
149	4
148	2
147	3
146	4
145	5
144	2
143	6
142	1
141	4
140	3
138	2
137	2
136	6
135	5
134	1
133	5
132	2
131	3
129	5
128	3
127	6
126	3
125	4
124	4
123	4
122	2
121	4
119	2
118	5
117	2
116	7
115	2
114	3
113	1
112	5
111	1
110	5
109	2
108	2
107	3
106	1
105	6
104	5
103	4
102	4
101	4
100	2
99	3
98	4
96	2
95	5
94	8
93	5
92	3
91	3
90	2
89	1
88	6
87	6
86	4
85	3
84	3
83	4
82	7
81	2
80	3
79	6
78	5
77	4
76	7
75	2
74	1
73	4
72	1
71	3
70	5
69	5
68	2
67	1
66	1
65	3
64	1
63	3
62	3
61	4
60	8
