215
750
599	2
598	2
597	1
596	1
592	2
591	1
589	2
586	1
582	1
580	1
579	2
577	1
576	1
575	2
573	2
567	2
564	1
562	2
559	1
556	1
554	1
553	4
552	1
551	1
550	1
549	1
548	1
547	1
546	1
545	3
543	1
539	1
537	1
536	1
535	1
534	1
530	1
526	1
524	1
521	1
520	1
518	1
515	1
514	1
513	1
512	2
511	2
508	1
506	3
505	2
503	4
501	1
498	1
497	1
496	2
489	1
488	1
487	2
484	1
481	1
480	1
476	1
475	1
473	2
472	5
471	1
467	1
466	2
465	2
463	1
461	1
459	1
458	1
457	1
456	1
453	2
451	3
450	1
449	1
447	1
446	1
445	1
444	2
443	1
442	2
439	1
437	1
436	1
435	1
434	2
433	1
431	1
430	2
428	1
427	1
424	2
416	1
415	1
410	1
409	2
408	2
403	1
402	1
401	1
400	1
397	1
395	1
390	1
389	1
388	1
387	1
386	2
385	2
381	1
373	1
372	3
369	2
364	1
363	1
362	2
359	1
356	1
352	1
350	1
349	2
348	2
347	2
346	1
344	1
343	1
342	1
339	1
337	2
336	2
331	1
329	1
327	2
322	1
320	1
318	2
317	2
316	2
313	1
310	2
305	2
304	1
303	1
302	1
300	2
297	2
293	1
292	2
291	3
290	1
288	1
287	1
286	1
285	1
284	1
283	1
282	2
278	2
276	1
275	2
272	1
269	1
268	1
267	1
264	3
263	1
260	3
258	1
257	2
255	1
254	2
250	2
248	2
246	1
244	1
243	1
242	1
239	1
237	1
235	1
234	1
232	1
229	1
228	1
226	1
224	1
219	2
215	2
214	1
213	1
201	2
200	1
199	3
197	1
196	1
191	1
190	1
187	1
185	2
177	2
172	2
169	1
168	1
166	2
159	1
157	1
156	1
154	2
153	2
152	1
150	1
