121
200
140	7
139	4
138	1
137	2
136	3
135	3
134	6
133	8
132	2
131	5
130	2
129	2
128	3
127	9
126	7
125	2
124	3
123	2
122	2
121	7
120	2
119	8
118	5
117	6
116	4
115	1
114	3
113	2
112	3
111	4
110	5
109	1
108	5
107	4
106	5
105	7
104	5
103	4
102	5
101	2
100	5
99	2
98	4
97	5
96	8
95	1
94	6
93	9
92	2
91	2
90	7
89	1
88	3
87	6
86	4
85	3
84	1
83	8
82	2
81	5
80	2
79	2
78	5
77	7
76	4
75	4
74	3
73	3
72	6
71	3
70	5
69	3
68	7
67	2
66	6
65	3
64	9
63	4
62	2
61	3
60	5
59	5
58	1
57	3
56	4
55	6
54	7
53	5
52	4
51	7
50	3
49	5
48	2
47	1
46	3
45	2
44	2
43	4
42	1
41	3
40	8
39	6
38	5
37	4
36	5
35	4
34	8
33	6
32	4
31	1
30	4
29	2
28	1
27	5
26	4
25	6
24	3
23	2
22	8
21	6
20	7
