239
1000
796	1
793	1
786	1
783	1
781	2
780	1
779	2
777	1
775	1
770	1
769	2
768	1
763	1
758	1
755	1
754	2
752	1
748	1
745	2
743	1
734	1
733	1
730	2
727	1
724	3
722	1
720	2
718	1
714	1
711	1
700	1
695	1
694	1
693	1
692	1
689	1
688	1
687	1
686	1
683	1
679	1
676	2
673	1
671	1
666	3
662	2
661	1
659	1
658	1
657	1
656	1
652	1
650	1
649	2
646	1
645	1
641	1
640	1
636	1
635	1
631	1
629	1
628	2
627	1
618	2
617	1
614	2
613	2
612	1
608	1
607	2
606	1
604	1
602	1
601	1
600	2
596	3
595	1
592	1
591	1
590	1
586	1
582	1
580	1
579	1
574	1
573	1
570	3
568	1
565	3
564	1
563	1
553	1
551	1
550	1
549	1
547	1
546	1
545	1
544	1
542	2
541	1
540	1
539	1
535	4
533	1
532	1
530	1
528	1
527	1
523	2
522	1
521	1
518	1
517	1
516	1
514	3
513	1
507	1
502	1
496	1
494	1
493	1
492	1
490	1
488	2
487	1
484	1
479	1
478	2
474	1
472	1
470	1
468	1
467	3
465	1
463	1
462	2
459	1
457	1
456	1
453	1
450	1
449	1
447	1
446	2
445	1
442	1
441	1
438	1
437	1
436	1
435	4
426	1
424	2
421	2
420	1
414	1
408	1
406	1
403	1
402	1
401	1
400	1
398	1
397	1
395	2
394	1
387	1
384	1
383	1
382	1
381	1
380	2
379	2
376	1
374	1
371	1
370	1
368	1
367	1
366	2
365	2
364	2
363	2
358	1
356	1
355	1
349	1
339	2
334	2
324	1
322	1
319	1
314	1
311	2
310	1
309	1
304	1
298	1
297	1
293	1
292	1
281	1
271	1
268	1
265	1
263	1
262	1
261	1
258	1
257	1
256	1
254	1
248	1
247	1
245	1
244	3
243	1
240	1
239	1
238	1
234	1
229	1
228	1
227	1
226	1
224	2
223	1
222	1
221	1
218	2
215	2
213	1
211	1
210	1
209	1
208	1
207	3
