351
1000
800	1
799	1
796	1
795	1
794	2
791	1
789	2
787	2
786	1
783	1
781	4
780	1
778	2
777	1
773	1
771	2
770	1
769	1
767	1
765	1
764	1
763	1
762	1
761	2
759	1
756	3
754	2
753	1
750	1
749	2
748	2
747	1
746	3
745	1
744	1
742	2
738	2
737	3
733	1
726	1
725	1
724	1
723	2
721	1
720	1
716	1
714	1
713	1
712	1
709	2
705	2
703	1
702	2
698	1
697	1
696	1
695	1
694	1
693	1
692	2
691	1
690	1
689	4
688	2
685	1
681	1
680	1
676	1
673	3
669	2
668	1
667	2
664	1
662	1
661	1
660	2
658	3
657	1
656	2
654	1
651	2
650	1
649	3
648	1
643	2
641	1
637	2
636	2
634	1
632	1
631	1
630	1
629	1
628	1
627	1
626	1
624	2
620	2
616	1
615	2
613	1
606	2
605	1
603	1
601	4
600	1
595	1
593	1
592	1
591	1
586	2
584	2
578	1
576	1
575	2
571	2
570	1
569	2
567	2
566	3
563	2
562	1
561	1
560	2
559	1
557	2
556	1
555	1
551	2
549	1
545	2
544	2
542	2
538	1
535	1
533	1
532	1
531	2
529	1
528	1
527	2
523	3
521	1
519	1
518	1
515	1
514	1
511	2
509	1
506	1
505	1
504	1
500	1
497	1
494	1
493	1
492	1
490	1
489	1
487	2
483	1
481	1
480	1
475	1
474	1
471	1
470	1
467	1
464	1
463	2
461	1
455	2
453	1
452	1
450	3
448	1
447	1
443	1
442	1
440	2
439	2
438	1
437	1
436	1
435	1
434	1
428	1
425	1
422	2
421	2
420	1
419	2
418	2
417	1
411	2
410	1
409	2
407	1
406	2
405	1
403	1
401	1
398	1
397	1
391	1
390	2
387	1
386	3
384	1
382	1
381	1
380	1
376	1
375	1
374	1
373	3
372	1
370	1
365	1
363	2
360	1
357	1
356	2
351	2
345	2
343	1
342	1
340	1
338	2
337	1
336	1
333	1
332	1
329	2
328	1
326	1
323	1
318	1
316	2
314	1
312	1
310	1
309	1
308	1
307	1
300	2
297	3
296	1
291	1
288	1
287	1
286	2
285	1
284	2
280	2
279	1
276	1
275	1
274	1
273	2
272	1
270	2
269	2
268	1
266	2
265	1
264	3
261	2
260	1
259	2
258	1
257	1
253	2
252	1
250	1
249	1
248	3
246	1
241	3
237	3
235	2
233	3
232	1
231	1
228	1
227	1
226	1
223	1
222	1
221	1
216	3
215	2
214	2
213	1
211	1
210	2
206	1
205	1
203	1
201	2
199	3
198	2
194	1
193	1
192	3
189	1
185	2
184	2
182	2
179	2
178	1
173	1
171	1
170	1
168	2
166	1
165	1
163	1
162	1
161	1
159	3
156	2
155	1
152	1
147	1
146	1
145	1
144	1
141	2
140	1
139	1
138	3
137	2
136	1
135	1
134	1
132	2
127	1
123	1
122	2
121	1
120	2
117	1
116	1
115	1
114	1
109	1
106	2
102	1
101	3
100	1
