88
750
595	1
586	1
581	1
579	1
575	1
573	1
565	1
559	2
553	1
543	1
540	1
539	2
538	1
532	2
521	1
517	1
515	3
512	1
509	2
507	1
500	1
496	1
494	1
493	1
490	2
486	1
479	1
472	1
471	2
464	1
439	1
435	1
432	1
430	1
429	1
427	1
426	1
425	1
424	1
422	1
416	1
412	1
407	1
399	1
387	1
385	1
381	1
380	1
375	1
369	1
368	1
348	1
345	1
335	1
333	1
332	1
321	1
319	1
316	1
310	1
297	1
296	1
293	2
279	1
275	1
261	1
248	1
247	1
239	1
236	1
229	1
225	1
224	1
223	1
220	1
219	1
215	1
213	2
208	1
202	1
194	2
181	2
178	1
176	1
171	1
166	1
164	1
162	1
