299
750
600	1
599	3
598	1
596	1
595	1
594	1
592	2
588	2
587	1
585	1
584	2
583	2
582	1
581	3
580	1
579	1
576	1
575	1
574	1
573	1
571	1
569	1
567	1
565	2
564	2
563	1
562	2
561	1
560	1
556	2
555	1
553	1
552	1
551	1
550	2
549	1
547	3
546	1
545	2
544	2
543	1
541	1
538	1
537	2
536	1
535	2
533	1
532	1
525	1
524	1
522	2
521	3
520	1
519	2
515	1
513	1
509	3
507	1
506	1
505	3
504	1
503	2
501	1
499	2
497	2
496	2
495	2
494	2
493	2
492	1
491	2
490	1
487	1
486	2
484	2
483	1
479	2
478	1
476	1
474	1
472	1
471	1
470	2
469	1
468	2
467	4
466	2
465	1
461	1
459	2
458	3
457	1
456	2
454	1
452	2
451	2
447	1
446	2
445	2
444	3
443	1
442	2
441	1
440	3
439	1
438	3
437	1
436	2
435	1
433	5
432	3
431	1
426	3
422	1
421	3
420	1
418	2
417	1
415	1
412	1
411	1
410	3
409	1
407	1
405	1
404	5
403	1
402	4
399	3
398	2
397	3
396	1
395	4
394	1
393	1
392	1
391	3
389	2
388	2
387	1
386	2
384	2
383	2
380	3
378	1
377	1
376	1
374	1
373	1
372	1
370	1
369	2
367	1
366	2
365	1
361	3
360	1
359	1
357	1
355	1
354	1
353	1
351	1
350	3
349	3
348	2
345	2
344	3
343	2
342	1
340	2
339	1
338	4
337	1
336	1
333	2
331	1
330	1
329	1
328	3
327	5
326	1
325	4
324	1
323	1
322	1
321	3
320	4
317	3
315	1
314	1
312	3
310	1
308	1
305	1
304	1
303	1
301	3
300	1
299	2
298	1
296	2
295	2
294	1
292	4
290	1
288	1
287	1
286	2
285	1
283	1
282	3
281	2
280	1
279	1
278	2
277	4
276	1
275	1
273	2
272	3
269	1
268	1
267	2
266	1
264	1
260	2
257	1
254	1
252	1
250	3
249	3
248	1
247	2
245	2
243	2
241	1
239	3
237	3
236	2
234	1
233	1
232	2
230	1
228	2
227	1
224	2
223	2
221	2
219	2
218	1
217	1
216	2
215	2
213	3
212	3
211	1
209	1
208	2
207	1
206	1
204	1
203	2
201	1
200	2
196	4
195	2
193	2
192	1
191	2
190	2
189	2
188	1
187	2
186	1
185	1
184	1
183	2
182	3
180	2
179	1
177	2
176	1
174	3
173	2
172	1
169	1
167	1
166	1
165	1
163	1
162	1
161	1
160	2
158	1
157	2
153	2
152	1
151	1
