160
300
240	5
239	2
238	1
237	3
236	1
235	3
234	2
233	4
232	2
231	3
230	1
229	3
228	2
227	1
226	2
225	3
224	1
223	1
220	3
219	2
218	1
217	2
216	2
215	2
214	3
213	2
212	2
211	3
210	3
209	3
208	2
207	3
206	1
205	6
204	3
203	3
202	1
201	2
200	3
198	2
197	3
195	1
194	3
193	2
192	3
191	2
189	1
188	1
187	4
185	6
184	3
182	3
181	2
180	2
179	2
178	3
177	3
175	4
174	1
173	3
172	4
171	4
170	2
169	3
167	3
165	3
164	4
163	3
162	2
161	1
160	1
159	2
158	2
157	4
156	2
155	2
153	1
151	4
150	3
149	2
148	2
147	3
146	4
145	1
144	2
143	4
141	3
139	1
138	2
137	7
136	2
134	2
133	6
132	2
131	1
130	1
129	1
128	1
127	3
126	5
125	4
124	3
123	2
122	1
121	3
120	1
119	3
118	3
117	4
115	1
114	2
113	4
112	5
111	2
110	6
109	3
107	2
106	2
105	2
104	6
103	4
102	3
101	2
100	2
99	4
98	1
97	3
96	2
95	2
94	1
93	4
92	2
90	1
89	3
88	2
87	2
86	2
85	2
84	2
83	1
82	4
81	1
80	2
79	1
77	4
76	2
75	1
74	1
73	2
72	1
71	3
70	1
69	4
68	4
67	1
66	5
65	1
63	2
62	2
60	3
