486
1000
799	4
798	1
797	1
796	1
793	1
792	1
791	1
790	2
789	1
788	2
787	2
786	3
785	1
784	2
783	4
782	1
781	3
780	2
779	3
778	2
777	1
775	2
773	2
771	3
770	2
769	1
767	1
766	1
765	2
764	1
763	2
762	1
761	1
760	1
757	2
756	2
755	1
754	2
753	4
752	1
751	3
750	2
749	1
748	2
747	1
746	1
745	5
744	3
742	2
741	2
740	1
739	1
738	3
737	3
736	1
735	2
734	2
733	1
732	1
729	1
727	3
726	1
725	1
724	3
722	1
720	1
719	1
718	1
715	4
712	3
711	1
710	2
709	2
708	2
707	2
706	1
705	4
704	2
703	2
702	3
701	3
700	4
699	3
697	2
696	3
695	2
694	4
692	4
691	1
690	5
689	2
687	2
686	5
685	2
682	1
681	3
680	4
679	1
678	1
677	1
674	3
673	2
672	1
671	4
670	2
669	1
668	3
667	2
666	2
665	2
663	1
662	3
661	1
660	2
659	3
658	1
657	1
656	1
655	1
654	2
652	1
651	2
650	2
649	3
648	2
646	3
645	2
644	1
642	3
641	1
640	2
638	4
637	2
636	1
635	3
634	2
633	2
632	3
631	1
630	3
629	1
628	1
627	4
626	3
625	2
623	6
622	3
621	2
620	1
619	1
618	1
617	1
616	3
615	1
614	1
613	5
612	1
611	1
610	2
608	3
606	3
604	2
603	1
602	1
601	2
599	1
598	3
597	1
596	1
594	3
593	3
591	3
589	3
588	1
587	3
586	1
585	2
583	1
582	6
581	1
580	4
578	3
575	1
574	2
573	3
571	1
570	1
567	2
566	3
565	1
564	2
563	4
561	2
559	2
558	3
557	1
556	3
555	1
554	3
552	2
551	1
549	2
548	2
547	1
546	1
545	2
544	5
543	2
542	2
541	2
540	3
539	1
538	3
537	1
536	2
535	2
534	1
533	4
532	2
530	2
529	2
528	3
527	2
526	2
525	1
524	3
523	1
522	1
521	2
519	1
518	2
517	1
516	3
514	4
513	2
512	1
511	3
510	3
509	3
508	1
507	1
505	7
504	1
503	2
502	1
501	1
500	2
499	5
496	3
495	1
493	1
492	5
491	1
490	2
489	5
487	1
486	1
485	1
484	3
482	1
481	2
480	3
479	2
478	1
477	1
473	1
472	4
470	1
469	1
468	2
467	2
466	3
465	5
462	3
461	1
460	4
459	6
457	1
456	1
455	1
453	3
452	1
451	3
450	3
449	3
448	3
447	2
446	2
445	2
444	1
443	1
441	2
439	3
437	4
436	1
435	3
434	4
433	1
431	2
430	1
429	1
428	1
427	2
425	1
424	3
423	2
421	3
420	1
419	1
417	2
416	1
415	1
413	2
412	1
411	4
410	4
409	2
408	2
407	2
405	1
404	2
403	1
402	2
401	1
400	2
399	3
398	3
397	3
396	4
395	1
394	1
393	3
392	3
391	4
390	1
389	1
388	3
387	3
385	1
383	3
381	2
380	3
378	1
377	1
376	4
375	3
372	3
371	1
370	2
369	2
368	1
367	1
366	1
365	2
364	2
362	5
361	1
360	1
359	3
358	1
357	1
356	3
354	3
352	1
351	2
350	3
349	1
348	1
347	2
346	3
345	2
344	2
343	1
342	1
341	2
338	2
337	3
335	1
334	2
333	2
332	1
331	1
330	3
328	1
327	2
326	1
324	1
321	3
320	1
319	3
318	1
317	3
316	1
315	3
314	2
313	3
312	1
310	1
309	1
308	3
307	3
306	3
305	3
304	3
303	1
302	2
301	3
300	1
299	1
298	2
297	2
296	1
295	3
294	1
293	4
292	1
291	2
289	3
287	1
286	1
285	5
284	2
283	1
280	3
278	6
277	2
276	3
275	1
274	1
271	2
270	1
269	1
267	3
266	1
265	1
264	3
263	3
262	2
259	2
258	1
255	1
254	3
251	1
250	1
249	2
248	1
246	2
245	1
244	1
242	4
241	3
239	2
238	3
236	1
235	2
234	1
232	4
231	1
230	3
229	2
228	1
227	4
226	4
225	1
224	2
223	1
222	1
221	1
220	1
218	2
217	1
216	2
215	2
214	1
212	4
211	2
210	3
209	1
208	2
207	5
206	3
205	1
204	2
202	1
201	1
200	2
