238
1000
700	1
696	1
695	3
680	1
679	1
677	2
675	1
669	1
668	1
666	1
659	1
658	1
656	1
652	1
651	2
650	1
649	1
648	1
647	1
646	2
642	2
641	1
640	2
637	3
631	2
629	2
626	2
618	2
610	1
607	1
603	1
602	1
600	1
599	2
592	1
589	1
587	2
586	1
584	1
583	1
581	1
580	1
579	1
578	1
575	2
574	1
569	1
568	2
566	1
565	1
563	1
562	1
559	1
558	1
550	1
547	1
545	1
542	1
541	2
540	1
539	1
535	1
534	1
533	2
532	1
531	1
527	1
526	1
524	2
521	1
519	1
514	1
513	2
508	1
507	1
505	1
503	1
502	1
499	1
494	1
493	1
489	1
487	1
484	3
483	1
480	2
479	3
475	3
473	3
472	1
463	1
462	1
459	1
458	1
455	1
454	1
453	2
452	1
450	1
449	1
448	1
447	1
445	3
442	1
441	1
439	1
436	1
432	1
431	1
427	1
426	1
425	2
424	1
423	1
422	1
420	1
418	1
417	1
414	1
412	1
400	1
399	2
396	2
393	1
391	1
390	1
389	2
382	1
377	2
372	1
371	1
369	3
365	1
361	2
356	1
354	1
352	2
347	1
343	1
342	1
341	1
340	2
338	1
336	1
335	2
334	1
330	1
325	2
320	1
319	1
318	1
316	1
311	1
310	1
309	3
307	1
306	1
304	1
302	1
301	1
299	1
298	1
296	1
294	1
290	1
286	1
283	1
281	1
279	1
276	1
273	1
271	1
269	1
266	1
263	1
260	1
256	2
255	1
254	2
253	2
250	1
249	1
243	1
240	2
239	1
238	1
236	1
233	2
232	1
229	1
228	1
227	1
223	3
220	1
217	2
215	2
209	2
207	1
201	1
198	1
194	2
193	2
187	1
186	1
185	1
178	1
176	1
175	2
174	1
170	1
169	1
168	1
159	1
158	1
157	1
156	1
155	1
150	1
148	1
144	2
142	1
139	2
138	1
137	1
131	1
128	1
124	1
122	1
121	1
120	1
116	1
114	1
112	1
111	1
110	1
106	1
104	1
100	1
