292
750
600	1
598	1
596	1
595	3
594	2
593	1
590	2
586	1
581	1
580	1
579	2
577	2
575	1
573	1
571	1
570	1
569	1
566	1
565	1
563	2
562	2
560	1
559	1
557	2
556	1
555	3
554	1
553	1
551	1
545	1
544	1
543	2
542	1
537	2
536	1
535	1
534	2
532	1
528	2
527	1
526	1
523	1
521	1
519	2
518	1
516	1
514	1
513	1
512	1
511	2
509	1
507	2
503	1
501	2
499	1
498	2
497	2
490	1
489	2
488	2
487	1
486	1
485	3
483	1
482	2
481	4
479	1
478	1
476	1
474	3
472	3
471	1
469	1
468	3
465	1
464	1
462	3
461	1
460	1
459	1
458	1
454	2
453	3
452	1
451	1
450	1
449	1
447	1
446	2
445	2
444	1
443	1
440	1
434	1
430	2
425	2
424	2
422	1
419	2
418	1
417	1
416	1
414	2
411	1
409	1
408	2
407	1
403	1
402	3
397	1
393	1
392	1
390	1
389	2
386	1
383	1
381	1
380	1
378	1
376	2
375	1
373	1
372	1
371	1
368	1
365	1
364	1
363	1
362	1
361	3
360	1
359	1
357	4
355	1
352	2
351	1
349	1
348	1
347	2
346	2
345	1
342	1
341	1
340	1
332	2
331	1
329	1
327	1
326	1
325	1
324	2
323	1
321	1
318	2
315	1
314	2
313	1
310	1
308	2
307	1
306	2
305	1
304	1
302	1
301	1
300	1
298	2
297	1
296	2
295	1
294	1
293	1
291	1
289	2
288	1
287	1
285	1
284	2
282	1
281	1
280	1
279	2
276	1
274	1
271	1
269	1
267	2
266	1
263	1
261	1
258	1
257	2
256	1
255	1
254	1
252	2
250	1
247	1
246	2
245	1
241	1
239	2
237	1
234	2
232	1
230	1
227	1
223	2
222	2
221	3
219	1
218	2
217	1
216	2
215	1
214	1
207	2
205	2
202	1
201	2
198	1
197	1
195	2
194	1
193	1
192	1
190	1
186	1
184	2
183	1
180	1
179	1
177	2
176	2
175	1
173	1
170	1
169	2
168	1
167	1
164	2
163	2
162	1
158	2
157	2
155	2
152	2
151	1
150	1
148	1
146	2
145	1
144	1
143	1
142	1
140	1
139	2
138	1
137	1
136	2
135	1
134	1
133	3
132	1
131	2
130	1
128	1
124	1
123	2
122	1
121	1
118	1
115	1
113	1
112	1
110	2
108	1
106	1
104	1
101	2
99	1
97	1
96	1
95	1
92	1
91	1
89	1
86	1
79	2
78	1
77	1
76	2
